feature,coef
insulin_Up diabetesMed_Yes,-1.5694015815590065e-05
acetohexamide_No insulin_Up,-1.5694015815590065e-05
insulin_Up,-1.5694015815590065e-05
troglitazone_No insulin_Up,-1.5694015815590065e-05
insulin_Up change_Ch,-1.5694015815590065e-05
insulin_Up metformin-pioglitazone_No,-1.5694015815590065e-05
insulin_Up metformin-rosiglitazone_No,-1.5694015815590065e-05
insulin_Up glimepiride-pioglitazone_No,-1.5694015815590065e-05
num_lab_procedures diag_3_426,-1.5686055044150958e-05
insulin_Up diag_1_category_Circulatory,1.5680866296580893e-05
diag_2_577 readmitted_<30,1.5676757910831358e-05
num_medications diag_3_908,1.5671023173851956e-05
insulin_Up glipizide-metformin_No,-1.5647753366247198e-05
tolazamide_No insulin_Up,-1.5644557689150317e-05
tolbutamide_No insulin_Up,-1.5634991347187123e-05
glimepiride_Steady diag_1_category_Circulatory,-1.5623975844170294e-05
insulin_Down diag_3_category_Other,1.562392317202712e-05
diag_1_780 change_No,-1.5581580626270186e-05
diag_2_401 insulin_Steady,-1.5528190956966244e-05
discharge_disposition_id_6 acarbose_No,-1.5494338485232072e-05
num_procedures diag_2_202,1.543446187226242e-05
number_inpatient repaglinide_Steady,1.5411186881132177e-05
num_medications diag_1_290,-1.5396508961461277e-05
discharge_disposition_id_3 diag_2_599,-1.533316908697257e-05
diag_1_250.02 readmitted_<30,1.532141239613572e-05
number_diagnoses diag_1_53,1.531398575219403e-05
race_Caucasian diag_2_414,-1.5306429824613895e-05
medical_specialty_Urology rosiglitazone_No,-1.5305989578618844e-05
rosiglitazone_No diag_2_category_Neoplasms,1.5295761413112155e-05
num_medications diag_2_250.92,-1.527426853673986e-05
num_medications diag_2_733,-1.5273280644600835e-05
number_emergency diag_2_722,1.5255867347996495e-05
time_in_hospital diag_3_715,-1.5254839790487137e-05
admission_source_id_7 diag_1_434,1.5221592781083296e-05
number_diagnoses diag_3_457,1.5193259100470119e-05
admission_type_id_3 diag_2_category_Respiratory,-1.5160661948469304e-05
age_[10-20) readmitted_<30,1.5134739710001234e-05
race_AfricanAmerican glipizide_Steady,-1.5060724247616457e-05
diag_1_780 change_Ch,-1.5052415665549234e-05
glyburide-metformin_No diag_1_category_Diabetes,-1.4988651187081479e-05
admission_type_id_1 diag_3_category_Unknown,-1.493594450002412e-05
medical_specialty_Nephrology readmitted_>30,-1.4917183812090992e-05
time_in_hospital diag_1_997,-1.4878388916612303e-05
diag_1_250.11 readmitted_<30,1.4851701480356413e-05
num_medications diag_3_593,1.4828069604347816e-05
payer_code_CP diabetesMed_Yes,-1.4793125418506515e-05
num_lab_procedures diag_1_575,1.477419575056538e-05
diag_2_414 glimepiride_No,-1.4738949132246452e-05
glyburide_No diag_2_category_Musculoskeletal,-1.4722695214021802e-05
time_in_hospital diag_1_799,-1.471625181285177e-05
admission_source_id_1 diag_1_category_Injury,-1.4701260150912831e-05
glimepiride_No diag_2_category_Digestive,-1.4690615519238472e-05
time_in_hospital diag_3_V64,1.4690121486898646e-05
payer_code_MC diag_2_250.01,1.4688092971270935e-05
num_medications diag_3_38,1.4664672133319986e-05
number_diagnoses diag_2_601,-1.4646685888322646e-05
diag_3_414 diabetesMed_No,1.4639657993094826e-05
miglitol_No insulin_Up,-1.4636497994544838e-05
time_in_hospital diag_2_296,-1.4632132235816498e-05
diag_2_category_Genitourinary diag_3_category_Other,-1.4622990005294166e-05
num_lab_procedures diag_2_287,1.4622005897781849e-05
num_procedures diag_3_category_Digestive,-1.4621534584878908e-05
age_[60-70) glyburide_Steady,-1.4616446313308275e-05
number_diagnoses diag_3_790,-1.458026808451921e-05
discharge_disposition_id_6 change_No,-1.4578541035775275e-05
num_lab_procedures diag_1_199,1.4572133577185932e-05
number_diagnoses diag_1_807,-1.4556437510944107e-05
diag_3_493 readmitted_<30,1.453511519819991e-05
race_AfricanAmerican payer_code_HM,-1.4500368171114396e-05
rosiglitazone_Steady diag_1_category_Other,-1.4471645168524093e-05
num_lab_procedures diag_3_438,-1.4432760653637384e-05
number_diagnoses diag_2_278,-1.4421249091674544e-05
number_outpatient diag_2_496,-1.4414951446174913e-05
diag_1_category_Neoplasms diag_2_category_Diabetes,-1.4407854014421487e-05
number_outpatient diag_2_202,1.4399338706106826e-05
number_diagnoses diag_2_211,1.4381230773513343e-05
diag_1_category_Digestive diag_2_category_Circulatory,-1.4364562424268208e-05
payer_code_MD diag_1_category_Circulatory,1.435445649313948e-05
medical_specialty_Family/GeneralPractice acarbose_No,-1.4352192947615166e-05
payer_code_BC insulin_Steady,-1.4351774422479727e-05
discharge_disposition_id_1 payer_code_MD,-1.4341454075450026e-05
num_medications diag_3_515,-1.4334488683153543e-05
payer_code_MC insulin_Steady,-1.4328204970751037e-05
discharge_disposition_id_4 readmitted_>30,-1.4324731954537083e-05
num_medications diag_2_275,-1.4306015048716433e-05
num_lab_procedures diag_2_456,1.429900256777428e-05
medical_specialty_Surgery-Neuro readmitted_NO,-1.4275431885180904e-05
time_in_hospital diag_2_715,-1.424614597724476e-05
diag_2_414 metformin_No,-1.4213997525802012e-05
diag_1_440 glimepiride_No,1.4206393276402081e-05
admission_source_id_7 diag_3_category_Injury,-1.4191708885659984e-05
number_inpatient diag_2_250.03,-1.4179509634195257e-05
num_medications diag_3_135,1.4167059188960308e-05
diag_1_250.6 repaglinide_No,1.4160653182414291e-05
number_outpatient diag_2_585,-1.4143359177595166e-05
admission_type_id_3 payer_code_MC,-1.414171941388129e-05
discharge_disposition_id_6 glipizide_No,-1.4119223588799385e-05
num_lab_procedures diag_3_783,1.4117000804968534e-05
diabetesMed_No diag_1_category_Diabetes,1.4112592054904289e-05
admission_source_id_1 medical_specialty_ObstetricsandGynecology,-1.4109586483901442e-05
num_lab_procedures diag_1_719,-1.4096095075931418e-05
change_Ch diag_1_category_Neoplasms,-1.407602150598493e-05
num_lab_procedures diag_1_250.31,1.4069138916211164e-05
diag_2_518 readmitted_<30,1.4059099456832336e-05
num_medications diag_1_250.01,-1.4016885723797499e-05
payer_code_SP insulin_Steady,-1.4005966672498286e-05
num_lab_procedures diag_2_567,-1.399937886890704e-05
metformin_No diag_3_category_Injury,-1.3997308316032158e-05
number_emergency diag_2_599,-1.3995969976398002e-05
discharge_disposition_id_6 admission_source_id_7,1.3952649810457768e-05
diag_1_278 glipizide_No,-1.394522074086054e-05
num_lab_procedures diag_2_999,-1.3927549705132115e-05
medical_specialty_Surgery-Vascular glyburide-metformin_No,1.3923720933451121e-05
acarbose_No insulin_Up,-1.3906055355431541e-05
number_diagnoses diag_1_482,1.3868357412929842e-05
num_procedures medical_specialty_Nephrology,1.384525452116953e-05
num_lab_procedures diag_2_38,-1.3828945065550235e-05
num_medications diag_3_288,-1.377084470223459e-05
number_inpatient medical_specialty_Oncology,1.3758062201365355e-05
num_lab_procedures diag_2_156,1.375634663003025e-05
num_medications diag_3_218,-1.375219541780176e-05
number_emergency diag_3_category_Respiratory,1.3728399638177045e-05
diag_1_786 metformin_Steady,-1.3708066403592689e-05
num_lab_procedures diag_2_572,1.368131924288433e-05
num_lab_procedures diag_3_788,-1.3678602993485803e-05
age_[10-20) payer_code_MC,-1.366193023784642e-05
number_diagnoses diag_2_218,-1.36521491942602e-05
num_lab_procedures diag_2_250.5,1.3648876083097088e-05
age_[20-30) change_No,-1.3645081702217587e-05
race_Asian readmitted_<30,1.363813189531154e-05
admission_type_id_3 diag_3_category_Unknown,-1.3631913123717058e-05
diag_2_786 readmitted_NO,-1.3629333201753713e-05
number_inpatient diag_2_585,1.3578462044381785e-05
metformin_Steady rosiglitazone_Steady,-1.3562183363503609e-05
age_[70-80) diag_2_250,-1.3540086964950199e-05
number_outpatient diag_2_204,1.3531987206904526e-05
admission_source_id_7 insulin_Up,-1.3499301211051599e-05
num_medications diag_1_410,-1.349210499292996e-05
gender_Male admission_source_id_4,-1.348280031736193e-05
pioglitazone_No diag_3_category_Digestive,-1.3477483495765605e-05
num_lab_procedures diag_1_263,1.3475529785249708e-05
num_medications diag_2_309,-1.3461198041551564e-05
number_diagnoses diag_3_726,-1.3437393564502008e-05
number_diagnoses medical_specialty_Surgery-Plastic,1.3433232839889296e-05
num_medications diag_3_244,-1.341939421049648e-05
age_[70-80) metformin_Steady,-1.3397813677518235e-05
diag_3_428 diabetesMed_Yes,1.3343468524661999e-05
num_lab_procedures diag_3_E888,-1.3221596085824456e-05
num_lab_procedures diag_1_756,1.3204108370016199e-05
number_diagnoses diag_1_718,1.3191745055025724e-05
number_diagnoses diag_1_962,1.3183730830983837e-05
discharge_disposition_id_2 diag_2_category_Other,1.3181580495370954e-05
medical_specialty_Orthopedics readmitted_>30,-1.317889914048582e-05
medical_specialty_Surgery-Vascular glyburide_No,1.3153346910844551e-05
admission_source_id_17 diag_2_category_Circulatory,-1.312771829984325e-05
admission_type_id_1 diag_1_428,1.3084568957463952e-05
diag_1_486 metformin_No,-1.3079914671326035e-05
time_in_hospital diag_3_426,-1.3068985708342646e-05
time_in_hospital diag_1_358,1.3063179991733459e-05
age_[50-60) medical_specialty_Cardiology,-1.305660944863576e-05
gender_Female age_[10-20),-1.302902724616148e-05
repaglinide_Steady glyburide_No,1.2997495701494882e-05
diag_2_category_Other diag_3_category_Other,1.299462374485384e-05
discharge_disposition_id_5 payer_code_MC,1.2987698065549012e-05
diag_1_435 chlorpropamide_No,-1.298590579318421e-05
medical_specialty_ObstetricsandGynecology pioglitazone_No,-1.2953113714626719e-05
num_medications diag_2_157,1.2953052728545401e-05
admission_type_id_2 diag_1_428,1.2911368182541398e-05
age_[90-100) admission_type_id_2,1.2887756642570346e-05
num_medications diag_3_724,-1.2875359780738062e-05
num_medications diag_1_482,1.286139966921659e-05
number_diagnoses diag_1_574,1.285313269744626e-05
num_lab_procedures diag_3_263,-1.2852691236423469e-05
diag_2_648 readmitted_NO,-1.2829883523866673e-05
num_medications diag_1_600,1.281562293203415e-05
discharge_disposition_id_6 diag_1_category_Injury,-1.2766315491024516e-05
admission_type_id_1 diag_2_276,-1.2760338907356995e-05
number_outpatient diag_1_648,1.2756678799398355e-05
number_emergency diag_3_784,1.2737888345937676e-05
medical_specialty_Psychiatry readmitted_>30,-1.2718163208393304e-05
metformin_Down readmitted_<30,1.2714665762579954e-05
admission_source_id_1 payer_code_HM,-1.2707632632886826e-05
rosiglitazone_No insulin_Up,-1.2706615512490274e-05
age_[50-60) glyburide_Steady,-1.2686086553544276e-05
payer_code_MD diag_1_category_Other,-1.2672091990401289e-05
diag_1_414 diag_3_250,-1.2661119448361542e-05
number_diagnoses diag_2_V54,-1.2640555219544139e-05
number_outpatient diag_2_250.01,1.2632701680732685e-05
admission_source_id_7 diag_2_category_Genitourinary,-1.2624247565784614e-05
number_inpatient diag_2_280,1.2619982333123362e-05
num_lab_procedures diag_1_291,1.26024414825414e-05
time_in_hospital admission_source_id_6,-1.2601615821782662e-05
num_medications diag_2_397,-1.2597881567540475e-05
gender_Male diag_3_428,1.25886299111529e-05
num_medications diag_2_348,1.2588513134759607e-05
num_lab_procedures discharge_disposition_id_16,-1.2578063759477809e-05
medical_specialty_InternalMedicine diag_1_category_Diabetes,1.2571769387306917e-05
num_medications diag_2_618,-1.2570631232098684e-05
gender_Female diag_2_414,-1.2569424463354438e-05
diag_1_414 change_No,-1.2555960686859409e-05
medical_specialty_Surgery-Vascular tolazamide_No,1.2523986688896586e-05
repaglinide_No diag_2_category_Neoplasms,1.249078908343689e-05
number_diagnoses diag_2_507,-1.2483573689354648e-05
medical_specialty_Family/GeneralPractice rosiglitazone_No,-1.2463722962493845e-05
number_diagnoses diag_1_552,-1.2457630381200848e-05
admission_source_id_1 medical_specialty_Cardiology,-1.2430746861095177e-05
race_Caucasian age_[30-40),-1.2398663415961456e-05
medical_specialty_InternalMedicine diag_2_276,-1.2386309411578601e-05
num_lab_procedures diag_2_154,-1.2373979080134522e-05
payer_code_UN miglitol_No,-1.2373004627787499e-05
payer_code_UN tolbutamide_No,-1.2373004627787499e-05
payer_code_UN acetohexamide_No,-1.2373004627787499e-05
payer_code_UN metformin-rosiglitazone_No,-1.2373004627787499e-05
payer_code_UN metformin-pioglitazone_No,-1.2373004627787499e-05
payer_code_UN glipizide-metformin_No,-1.2373004627787499e-05
payer_code_UN tolazamide_No,-1.2373004627787499e-05
payer_code_UN troglitazone_No,-1.2373004627787499e-05
payer_code_UN citoglipton_No,-1.2373004627787499e-05
payer_code_UN,-1.2373004627787499e-05
payer_code_UN glimepiride-pioglitazone_No,-1.2373004627787499e-05
payer_code_UN examide_No,-1.2373004627787499e-05
payer_code_UN chlorpropamide_No,-1.2343313676005926e-05
medical_specialty_Surgery-Vascular repaglinide_No,1.233125433736113e-05
num_lab_procedures diag_1_162,-1.2321700472775445e-05
num_lab_procedures diag_2_155,-1.2300034487621906e-05
payer_code_UN acarbose_No,-1.2276780896845789e-05
medical_specialty_Radiologist insulin_No,-1.2257425241885939e-05
medical_specialty_ObstetricsandGynecology metformin-pioglitazone_No,-1.223093222888663e-05
medical_specialty_ObstetricsandGynecology metformin-rosiglitazone_No,-1.223093222888663e-05
medical_specialty_ObstetricsandGynecology glipizide-metformin_No,-1.223093222888663e-05
medical_specialty_ObstetricsandGynecology miglitol_No,-1.223093222888663e-05
medical_specialty_ObstetricsandGynecology citoglipton_No,-1.223093222888663e-05
medical_specialty_ObstetricsandGynecology examide_No,-1.223093222888663e-05
medical_specialty_ObstetricsandGynecology acetohexamide_No,-1.223093222888663e-05
medical_specialty_ObstetricsandGynecology tolbutamide_No,-1.223093222888663e-05
medical_specialty_ObstetricsandGynecology tolazamide_No,-1.223093222888663e-05
medical_specialty_ObstetricsandGynecology troglitazone_No,-1.223093222888663e-05
medical_specialty_ObstetricsandGynecology glimepiride-pioglitazone_No,-1.223093222888663e-05
medical_specialty_ObstetricsandGynecology,-1.223093222888663e-05
gender_Female medical_specialty_ObstetricsandGynecology,-1.223093222888663e-05
medical_specialty_ObstetricsandGynecology nateglinide_No,-1.223093222888663e-05
medical_specialty_ObstetricsandGynecology chlorpropamide_No,-1.223093222888663e-05
num_lab_procedures diag_3_873,-1.2213559964488503e-05
medical_specialty_ObstetricsandGynecology glyburide-metformin_No,-1.221001624195667e-05
diag_1_435 nateglinide_No,-1.2197761216555883e-05
medical_specialty_Surgery-Vascular acarbose_No,1.2188763746204035e-05
diag_1_435,-1.2178136760439146e-05
diag_1_435 glimepiride-pioglitazone_No,-1.2178136760439146e-05
diag_1_435 diag_1_category_Circulatory,-1.2178136760439146e-05
diag_1_435 acetohexamide_No,-1.2178136760439146e-05
diag_1_435 tolbutamide_No,-1.2178136760439146e-05
diag_1_435 metformin-pioglitazone_No,-1.2178136760439146e-05
diag_1_435 tolazamide_No,-1.2178136760439146e-05
diag_1_435 glipizide-metformin_No,-1.2178136760439146e-05
diag_1_435 metformin-rosiglitazone_No,-1.2178136760439146e-05
diag_1_435 citoglipton_No,-1.2178136760439146e-05
diag_1_435 troglitazone_No,-1.2178136760439146e-05
diag_1_435 examide_No,-1.2178136760439146e-05
diabetesMed_Yes diag_2_category_Genitourinary,-1.2172196996162424e-05
num_medications diag_1_823,1.2169724232715182e-05
nateglinide_No insulin_Up,-1.2153161250804713e-05
diag_1_435 miglitol_No,-1.2151111857173793e-05
payer_code_MC diag_3_585,1.2126324260174537e-05
medical_specialty_Urology readmitted_>30,-1.2120548588840384e-05
payer_code_SP insulin_Up,-1.2107950044859539e-05
num_medications diag_2_784,-1.2098067277456238e-05
medical_specialty_ObstetricsandGynecology acarbose_No,-1.2038612333747071e-05
num_medications diag_1_782,-1.2036446725460656e-05
diag_1_440 glipizide_No,1.1996696794416001e-05
diag_1_722 glimepiride_No,-1.1984195523008185e-05
num_lab_procedures diag_1_860,1.1960112057477252e-05
medical_specialty_Emergency/Trauma diabetesMed_Yes,1.1953337785967192e-05
number_emergency diag_2_403,-1.192879653811785e-05
number_diagnoses diag_2_562,-1.190280298727145e-05
num_lab_procedures repaglinide_Down,-1.18869162256406e-05
number_diagnoses diag_1_600,1.1885301368319244e-05
number_inpatient pioglitazone_Steady,1.1841564522067822e-05
gender_Female diag_3_category_Musculoskeletal,-1.1831530903400309e-05
time_in_hospital diag_3_786,1.182878000303445e-05
admission_type_id_5 admission_source_id_1,-1.1819263508219668e-05
glimepiride_No diag_2_category_Neoplasms,1.1814668943881139e-05
medical_specialty_ObstetricsandGynecology repaglinide_No,-1.1754054936585938e-05
time_in_hospital diag_3_414,-1.1752081264121297e-05
number_diagnoses glipizide_Steady,1.1740232748530589e-05
diag_1_435 repaglinide_No,-1.1735919210062485e-05
num_lab_procedures diag_1_999,-1.1735654681290444e-05
diag_3_401 insulin_Steady,-1.1734708954945985e-05
glimepiride_Steady diag_2_category_Circulatory,-1.1725863137465602e-05
discharge_disposition_id_5 pioglitazone_No,1.1691405939192143e-05
num_medications diag_2_307,1.1686512387960845e-05
number_diagnoses diag_2_415,-1.168262073068657e-05
number_outpatient diag_3_208,1.1653742575565222e-05
discharge_disposition_id_11 admission_source_id_7,-1.1644877974037448e-05
number_outpatient diag_3_272,-1.1578300337726802e-05
num_lab_procedures diag_3_618,-1.1534869311277909e-05
age_[30-40) diag_3_250,-1.1484657530133254e-05
num_medications diag_2_V15,-1.1470820197245054e-05
medical_specialty_Pediatrics-Endocrinology glimepiride_No,-1.1444070288829667e-05
